,mean,max,25%,50%,75%,95%,std
1233C1020,224.75288812785388,728.7999999999997,156.97500000000002,212.64999999999998,283.125,374.00999999999976,83.56143892644073
1233B4010,157.61261415525118,528.5999999999998,105.0,145.85000000000002,200.625,280.00499999999994,66.77217150891845
1233C1040,321.91211187214606,919.6999999999996,228.30000000000004,309.5,403.3999999999999,520.1049999999996,114.20777377824942
1233C1050,225.34285388127856,510.4999999999998,164.00000000000003,207.1,278.225,373.00499999999994,78.27271817139528
1233A0010,261.02519406392685,636.7999999999996,188.60000000000002,240.60000000000008,326.4999999999999,429.2999999999999,91.38527019863999
1233A0020,163.82228310502285,513.0999999999999,112.075,152.95000000000002,207.30000000000004,284.10499999999996,67.46161629784223
1233B4020,234.55624429223747,647.6999999999998,167.50000000000003,218.70000000000005,292.125,387.3999999999999,84.14767862824466
1286C1090,144.55239726027398,476.4999999999998,100.6,134.3,181.8,250.90000000000003,57.530298851583055
1286C1060,196.7732077625571,630.0999999999998,138.0,184.40000000000003,247.50000000000009,330.0049999999999,73.95372513033567
1286C1070,212.6045091324201,519.7999999999998,152.0,198.3,267.4,355.1,77.08768618334335
1286C1020,164.82119863013702,560.9999999999999,112.0,154.75000000000003,209.80000000000004,286.10499999999996,67.78882945890105
1286C1010,146.30357305936073,514.2999999999998,101.20000000000002,134.90000000000003,184.4,253.6,59.08388571050715
1286C1030,170.67130136986302,561.4000000000001,116.0,159.5,215.40000000000003,297.70000000000005,69.93790897250922
1286C1040,341.75610730593604,897.7999999999996,246.00000000000003,319.4,429.5999999999999,551.5999999999997,117.15935045065841
1286C1050,143.52922374429227,455.49999999999983,94.8,133.65000000000003,183.10000000000002,254.40000000000003,62.1600012749541
1286C1080,236.44043378995434,708.3999999999997,161.8,227.45000000000005,298.0,399.30999999999983,91.5872807316605
1286C1100,101.43388127853882,528.4,65.1,91.2,127.80000000000001,194.70999999999984,50.06094724072567
1286B2020,150.81566210045662,555.6999999999998,98.3,138.9,192.40000000000003,272.1,67.26209162919696
1286B2010,189.71646118721463,477.0999999999998,133.90000000000003,174.40000000000003,239.40000000000003,321.90999999999985,71.60792769241706
1286A0020,184.9325,570.4999999999998,126.30000000000003,172.60000000000002,233.75000000000006,321.41999999999973,75.49852150416599
1286A0010,176.24133561643836,562.2999999999998,115.6,165.15,224.70000000000005,317.205,78.09291122562746
1286A0030,187.99479452054797,497.8,133.8,174.10000000000002,236.30000000000004,317.00499999999994,70.82922309977175
1286C1110,199.67276255707765,555.6999999999998,140.70000000000002,188.3,250.60000000000005,336.50499999999994,75.08618153199119
1286A0040,146.53552511415526,599.8,100.6,134.8,185.2,257.40000000000003,60.92224341324834
1286A0050,146.59786529680363,482.6,97.2,135.0,187.42500000000004,262.80000000000007,64.85013785790782
1286A0060,114.03397260273974,442.69999999999993,75.69999999999999,104.75,145.10000000000002,210.50499999999997,52.42532972630833
1282C1070,155.0702511415525,540.8000000000001,102.0,144.50000000000003,196.70000000000005,278.8099999999999,67.55895036102704
1282C1080,165.10784246575344,509.7999999999997,115.4,152.4,208.9,282.6,64.9446317012016
1282C1160,219.84605022831053,768.2999999999997,148.50000000000003,209.40000000000003,277.7,377.0149999999998,88.53597911871051
1282C1010,326.6438127853881,819.2999999999996,232.9000000000001,312.80000000000007,408.1999999999999,524.4099999999996,113.78537777758294
1282C1020,330.4104908675799,762.5999999999997,239.60000000000002,304.35,413.5999999999998,539.8049999999996,113.25422444429978
1282C1030,155.65489726027397,572.6999999999999,101.8,145.0,197.92500000000004,279.6,67.85292267238925
1282C1040,193.20676940639268,442.7,138.00000000000003,179.65000000000003,239.80000000000004,324.7049999999999,70.48448168752807
1282C1060,160.35171232876712,646.6,104.4,149.20000000000002,205.925,290.9049999999999,71.88684130948661
1282C1150,79.02539954337898,328.9999999999999,50.9,72.69999999999999,101.6,146.74499999999935,37.622839137006125
1282C1050,202.92324200913242,571.3999999999997,140.70000000000002,191.40000000000003,256.425,346.0099999999998,79.73552226943603
1282C1100,177.26073059360732,482.19999999999976,126.0,165.75,224.30000000000004,298.19999999999993,66.1370781275159
1282C1110,167.10215753424657,539.7999999999998,112.2,155.8,211.925,291.80499999999995,70.2845170913098
1282C1090,157.6258789954338,462.2999999999999,111.6,145.5,198.50000000000003,271.6099999999999,61.73520488901652
1282C1120,158.7312214611872,571.6999999999998,105.1,145.90000000000003,203.12500000000003,284.30999999999995,69.18333410168613
1282C1140,111.49432648401827,433.3,72.3,101.65,141.3,208.70499999999993,52.31236383476956
1282C1130,154.56549086757994,544.5999999999999,105.8,144.70000000000002,196.00000000000003,266.2,62.2108341018989
1282B3010,245.50139269406395,763.3999999999999,173.80000000000004,230.10000000000005,307.82499999999993,407.9999999999998,89.63302501737374
1282C1180,238.22633561643838,633.9999999999998,169.8,222.10000000000002,299.4,397.91499999999974,86.93656975055096
1282C1200,208.8313127853881,668.0,136.22500000000002,198.3,264.5,377.1299999999996,91.60340653933675
1282C1170,88.01734018264841,439.69999999999993,50.4,75.8,112.4,194.1199999999997,53.1466614754652
1282C1190,326.9490296803653,866.4999999999998,235.30000000000007,308.85,409.2249999999999,528.0049999999997,111.8269745131511
1282A0010,383.5955707762556,864.7999999999994,277.90000000000003,358.59999999999997,479.79999999999984,612.6049999999997,128.65303920575283
1282B2010,299.4492123287671,758.3999999999999,214.80000000000004,282.15000000000003,374.82499999999993,484.10499999999985,104.68977745103618
1287C1080,172.71970319634707,587.6999999999998,118.90000000000002,162.5,218.3,300.205,70.1418750781772
1287C1040,135.52220319634705,534.8999999999999,87.50000000000001,123.90000000000002,171.20000000000002,251.70000000000005,62.851658328286184
1287C1060,236.50552511415526,601.9999999999997,169.8,221.20000000000005,296.9,386.0049999999998,83.66253161008608
1287B2010,198.73958904109588,626.7999999999997,139.875,185.4,249.6,336.0,74.97123081096908
1287C1050,149.76350456621003,407.7999999999999,107.80000000000003,138.4,185.70000000000005,257.0,56.247769569164646
1287A0020,290.9684589041095,684.9999999999998,211.20000000000005,272.6,364.2250000000001,471.5049999999997,100.35952609629676
1287C1010,348.7687899543378,945.2999999999996,252.90000000000003,324.85,435.525,556.5099999999998,117.68015754668099
1287C1030,188.06473744292242,513.7999999999997,133.50000000000003,174.3,236.32500000000005,318.51999999999964,70.75721618090249
1287C1070,222.71028538812786,665.0999999999997,158.97500000000002,209.90000000000003,278.82500000000005,366.0099999999999,80.72917525769829
1287C1020,265.6084246575342,758.2999999999997,188.70000000000005,252.9000000000001,333.79999999999995,435.30499999999995,95.14286269717039
1287C1120,200.23987442922373,655.7999999999998,137.50000000000003,189.40000000000003,251.10000000000008,341.0999999999999,78.53889629097256
1287C1100,293.10212328767125,711.4999999999995,213.90000000000003,269.4,365.19999999999993,478.1099999999997,100.15844646839238
1287C1130,136.9373515981735,384.2999999999999,97.6,126.9,170.8,236.10499999999993,52.66742108564723
1287B2020,284.98093607305935,648.8999999999997,206.60000000000002,266.40000000000003,356.525,460.10499999999985,97.40747474462921
1287C1090,286.16071917808216,732.2999999999998,200.07500000000002,273.1,358.49999999999994,470.89999999999975,104.31206574227659
1287C1110,202.18270547945207,637.2999999999998,138.60000000000002,189.40000000000006,255.60000000000008,344.4099999999998,79.66514864943562
1287C1150,160.1924086757991,520.9999999999998,108.6,148.75,204.3,282.7249999999996,67.06249220747308
1287C1140,130.4259589041096,405.8,90.4,120.4,164.12500000000003,228.60000000000005,53.28887682102937
1287C1160,265.67659817351597,622.4999999999997,191.80000000000004,246.25,332.925,432.40499999999986,91.8911372022092
1287C1170,294.79289954337895,677.7999999999998,213.90000000000003,275.3,367.625,475.00999999999965,100.00747830146395
1287C1180,270.71469178082197,632.7999999999996,197.9,249.75000000000006,336.92499999999995,443.90499999999986,93.24332644542972
1287C1190,201.45696347031964,583.8999999999996,144.8,187.70000000000002,251.2,334.19999999999993,72.09970006237309
1287A0010,295.11729452054794,718.5999999999996,213.80000000000004,273.0,367.325,480.3049999999998,101.82798964898525
1287B3010,294.72397260273965,743.0999999999997,212.575,274.80000000000007,368.19999999999993,480.00999999999965,102.1027422807454
1287A0030,223.31236301369864,544.8999999999997,159.90000000000003,207.50000000000009,278.9,368.4049999999999,78.9941940772896
1287A0040,260.3644292237443,630.3999999999999,188.10000000000002,240.30000000000004,326.225,428.2999999999999,90.945927144285
1287A0050,226.86844748858448,627.2999999999995,162.40000000000003,211.60000000000005,283.725,377.00499999999994,81.0223616055041
1265A0050,244.75971461187217,620.6999999999998,174.70000000000002,228.90000000000003,307.225,404.3049999999998,88.1204399352724
1265A0040,185.34213470319636,627.6999999999997,130.60000000000002,172.90000000000003,232.70000000000005,312.305,70.27430897485272
1265B2010,221.64071917808218,527.2999999999997,159.175,203.90000000000003,278.0,366.5999999999999,79.35085870197238
1265A0010,218.4252511415525,631.6999999999997,152.90000000000003,203.50000000000003,274.82500000000005,366.8099999999998,82.3045949054847
1265C1010,325.5723744292237,762.1999999999995,235.17499999999998,301.29999999999995,407.29999999999984,528.7049999999996,111.97925347427216
1265A0020,172.69170091324202,429.2999999999997,122.9,159.50000000000003,217.40000000000003,294.0,65.02372137488094
1265C1020,220.1279109589041,520.3999999999999,158.9,202.40000000000003,276.1,366.19999999999993,78.74694184583203
1265C1030,272.93283105022834,668.1999999999997,192.90000000000003,257.6,343.8999999999999,444.71499999999963,98.09232013530566
1265C1040,238.16735159817352,572.3999999999996,170.80000000000004,218.60000000000005,299.125,396.79999999999984,85.35953388033029
1265A0030,258.3881506849315,709.2999999999997,185.00000000000003,240.40000000000006,323.02499999999986,427.9049999999999,92.01591257202246
1265A0060,167.5455365296804,548.5,115.9,155.9,212.125,288.10499999999996,66.25617705886934
1265A0070,173.07688356164385,663.3,112.0,162.2,219.00000000000003,317.40500000000003,79.64803799525043
1230A0020,109.57599315068492,605.5999999999998,61.6,94.1,140.70000000000002,239.20499999999993,65.96602536184068
1230C1030,261.8528767123288,586.9999999999997,191.1,242.45000000000005,325.7249999999999,430.4099999999998,90.01651900735256
1230C1040,250.10533105022833,758.4999999999995,174.1,239.30000000000004,311.9,414.8049999999998,94.51001371392795
1230C1010,386.5388926940638,916.9999999999992,283.27500000000003,354.9,481.14999999999986,623.0049999999995,128.10161923170273
1230C1050,336.2103424657534,830.6999999999995,246.30000000000004,308.79999999999995,418.62499999999994,545.4049999999996,114.0561074670171
1230C1060,250.89537671232875,566.6999999999996,182.6,230.1,312.5,412.50999999999976,86.44715499395178
1230C1020,346.50409817351596,813.7999999999994,253.10000000000002,326.54999999999995,430.7999999999998,551.7049999999997,114.2336189122561
1230C1080,228.55421232876714,551.2999999999998,167.27500000000003,210.70000000000005,282.6,377.3049999999998,79.07395048597101
1230C1070,264.739200913242,660.6999999999996,189.50000000000003,248.30000000000007,330.82499999999993,431.29999999999984,92.31897174811395
1230B2010,298.2872146118721,700.3999999999997,217.2,276.6,373.6999999999999,487.00499999999994,103.63701970757705
1230A0010,307.39768264840177,691.4999999999995,224.30000000000004,283.35,382.6249999999999,501.70499999999953,105.06232141273206
1230B2020,316.78488584474877,727.9999999999997,231.175,290.75,393.6249999999999,515.3999999999999,107.33963328587076
1291A0020,147.80811643835617,487.0999999999998,100.9,135.35000000000002,188.00000000000003,262.3,62.101536935122915
1291B5010,135.35039954337898,517.3999999999997,91.0,123.70000000000002,170.70000000000005,240.2,56.81065558332337
1291B4010,155.2179908675799,527.4999999999999,108.2,144.60000000000002,195.3,265.7099999999999,61.39983585464556
1291B3010,153.5508789954338,492.5999999999999,105.3,142.00000000000003,193.10000000000005,267.70999999999987,62.07418089243174
1291C1010,191.56924657534248,672.9999999999999,129.60000000000002,181.00000000000003,243.22500000000005,333.3149999999998,78.02625612681986
1291C1030,206.8465068493151,663.9999999999997,141.60000000000002,195.40000000000003,261.40000000000003,353.40499999999986,81.57842529761928
1291C1020,275.1702054794521,633.2999999999998,200.47500000000005,251.85000000000002,342.5999999999999,452.7049999999998,95.05431635565539
1291B2010,156.32109589041093,481.4999999999998,109.5,145.4,196.40000000000003,265.40500000000003,59.84833638567832
1291C1040,257.04440639269404,578.7999999999997,187.9,236.90000000000003,319.0999999999999,420.49999999999983,87.80053843958594
1291A0010,225.76051369863015,564.0999999999996,163.3,209.70000000000002,280.725,373.1099999999998,79.9914673863918
1291A0030,197.32739726027398,618.9999999999998,136.9,185.8,246.60000000000005,338.64499999999936,77.64037942646695
1291A0040,221.21431506849316,610.5999999999997,155.90000000000003,207.2,277.12500000000006,368.4049999999999,81.74030410587125
1291A0050,201.58745433789952,683.3999999999999,134.4,189.60000000000005,254.30000000000004,356.30999999999983,85.2551913809799
1291A0060,173.60566210045664,606.9999999999998,116.0,163.20000000000002,218.5,306.6,73.65933800290917
1291A0070,198.64446347031964,556.6999999999997,138.47500000000002,187.40000000000006,250.30000000000004,335.1999999999998,76.56780418034367
1263C1040,258.29175799086755,662.5999999999998,184.4,240.30000000000004,325.9,426.29999999999984,92.1412661444134
1263B2020,387.626609589041,887.8999999999997,281.20000000000005,372.4999999999999,483.0999999999998,612.2999999999996,128.46080227849677
1263C1010,267.18433789954344,683.5999999999997,191.9,253.70000000000005,332.7,435.5999999999999,93.71246003732512
1263C1020,251.89277397260275,799.4999999999998,178.00000000000003,239.20000000000005,314.19999999999993,415.00499999999994,92.01418986988946
1263C1050,273.8662671232877,720.9999999999997,197.50000000000006,256.1,340.5999999999999,446.90499999999975,94.790893559256
1263C1030,199.94803652968037,705.4999999999998,137.0,188.80000000000004,251.52500000000006,342.29999999999995,79.44868715356169
1263C1060,195.45463470319638,491.9999999999999,140.9,181.85000000000002,243.90000000000003,324.70499999999987,70.86494726093179
1263C1070,312.4062328767123,737.1999999999997,226.50000000000006,293.7,389.4,499.40499999999986,105.31647694007073
1263B2010,225.88454337899543,562.1999999999998,162.8,210.40000000000003,281.35,370.9099999999998,80.59893960704889
1263B3010,367.930616438356,903.9999999999995,266.90000000000003,354.99999999999994,457.1999999999998,582.9049999999997,124.14282596499167
1263A0010,194.76053652968037,591.8999999999999,133.5,184.10000000000002,245.6,334.50499999999994,77.40159335944841
1263A0020,294.17286529680365,717.4999999999997,212.00000000000003,276.65,366.9999999999999,476.5049999999997,102.24754636438178
1285C1060,245.92542237442925,799.5999999999996,167.8,233.00000000000003,310.65,415.40999999999985,95.76474677810809
1285A0010,313.4121232876712,799.5999999999995,226.50000000000006,292.65,391.1999999999999,507.29999999999984,107.41247163604706
1285A0020,166.06285388127856,673.8999999999999,100.5,151.20000000000002,212.5,329.70499999999987,86.59513954616
1285B5010,146.30662100456624,418.9,101.5,136.9,184.2,253.00000000000003,58.36983709812155
1285B3010,195.85485159817352,652.7999999999997,130.8,184.64999999999998,247.60000000000005,342.9049999999999,81.3447590903407
1285C1030,198.76835616438356,663.7999999999998,136.375,187.40000000000003,247.90000000000003,344.5199999999997,79.21237871505642
1285C1010,193.7102397260274,638.0999999999997,133.9,181.30000000000004,244.80000000000004,330.80999999999995,76.17542959461133
1285C1040,233.03367579908672,643.6999999999996,166.5,216.6,293.025,385.4149999999997,83.84511584349646
1285C1090,218.84067351598173,567.3999999999997,152.3,207.85000000000002,276.32500000000005,365.30499999999984,82.0613502560639
1285A0040,230.8866780821918,624.1999999999996,162.00000000000003,218.40000000000006,289.90000000000003,386.5999999999999,87.03207547688586
1285C1020,211.09092465753426,538.5999999999998,151.50000000000003,195.8,263.625,352.29999999999995,75.92050603427762
1285C1050,150.73248858447488,547.1999999999998,101.70000000000002,140.5,191.125,265.005,63.47809225684954
1285A0030,121.5133904109589,553.4999999999999,74.8,108.60000000000002,156.10000000000002,240.32499999999965,63.49735277723214
1285C1070,261.4241666666667,614.9999999999998,188.50000000000003,243.80000000000004,328.49999999999994,428.11499999999967,91.10030414575378
1285C1080,288.84464611872147,789.0999999999997,199.60000000000002,279.15,362.74999999999994,479.6149999999995,108.9252402900542
1285B2010,265.9891324200913,867.0999999999997,182.67499999999998,256.45000000000005,332.8999999999999,453.9049999999997,103.4661272991156
1285B4010,167.39755707762558,578.3999999999999,112.6,156.70000000000002,211.32500000000002,291.31999999999977,69.73659786857645
1285A0050,188.13723744292236,558.4999999999998,131.10000000000002,174.20000000000005,237.20000000000005,319.1,72.41213266970122
1285A0060,160.75577625570776,476.1999999999997,113.1,149.75000000000003,200.0,272.405,61.085392316313076
1285A0070,137.95486301369863,349.9999999999999,97.8,129.40000000000003,172.00000000000003,236.305,52.61509235011678
1264B3010,235.05050228310503,669.7999999999998,164.97500000000002,224.10000000000005,294.7,388.30999999999983,87.45736815914192
1264A0010,210.39078767123289,680.8999999999997,145.1,199.40000000000003,264.40000000000003,357.0999999999999,82.15536814453142
1264C1010,287.1805479452055,697.0999999999997,205.075,271.30000000000007,360.825,466.99999999999983,101.50923998654156
1264A0020,190.55406392694064,465.89999999999975,138.0,177.20000000000005,236.10000000000005,316.31499999999977,67.72274469501808
1264C1040,341.3032876712328,812.7999999999998,247.10000000000005,322.44999999999993,425.1999999999998,543.6049999999996,114.95497765315648
1264C1020,273.5975913242009,724.6999999999998,195.1,259.70000000000005,342.0999999999999,446.39999999999975,96.42211965119358
1264B2010,248.17227168949773,729.0999999999999,175.40000000000003,235.70000000000002,310.4,409.8049999999998,90.32902977272515
1264C1030,252.44888127853878,639.2999999999996,182.1,235.1,315.5999999999999,414.3049999999998,88.42558078423338
1264A0030,180.38576484018265,557.6999999999998,122.0,169.00000000000003,228.20000000000005,318.21999999999963,74.92318344553561
1264A0040,213.70585616438356,586.3999999999999,148.375,202.20000000000005,267.80000000000007,359.10499999999996,81.39490059211103
1231C1010,192.56049086757992,566.8999999999999,130.40000000000003,180.35000000000002,243.92500000000007,336.2049999999998,78.39347314391873
1231C1030,161.76163242009133,596.6999999999998,108.0,151.70000000000002,203.70000000000005,288.2149999999998,69.99586910213988
1231C1020,262.9094748858448,696.0999999999996,186.55,249.50000000000003,327.69999999999993,429.4999999999999,93.50630429661352
1231C1050,210.1062785388128,618.9999999999997,145.10000000000002,198.6,265.30000000000007,356.29999999999995,81.65460363963057
1231C1040,232.77773972602742,645.1999999999996,163.40000000000003,218.70000000000005,293.79999999999995,386.5199999999997,86.51385240646896
1231C1060,198.80836757990866,545.8999999999996,141.80000000000004,184.7,249.6,331.5,72.37556190475749
1231C1070,157.46062785388128,505.8,108.7,145.9,198.6,271.60499999999996,62.89186664520636
1231C1080,269.1603196347032,681.7999999999998,190.575,257.5,337.9,440.70499999999987,96.60591827838476
1231C1090,281.21431506849314,738.4999999999997,202.50000000000003,267.90000000000003,349.29999999999995,454.9999999999998,98.00576097482785
1231C1100,283.6073401826484,676.0999999999997,204.67500000000004,269.6,354.6249999999999,456.8149999999996,98.20115739335739
1270C1010,393.5099315068492,833.6999999999994,288.05,373.9999999999999,487.6249999999999,622.5149999999994,128.54229477248782
1270C1020,213.94317351598173,552.1999999999996,152.5,199.50000000000006,268.5,355.5049999999999,78.04456375788436
1270C1030,164.41424657534247,652.9999999999997,111.57499999999999,152.8,207.70000000000005,293.4,70.54593484832799
1270C1040,368.7152739726027,826.0999999999995,274.00000000000006,340.34999999999997,455.9999999999998,586.1099999999997,117.44327498877632
1270A0010,464.6201027397259,988.0999999999992,344.29999999999995,434.9999999999999,576.4999999999998,728.2049999999992,146.52153064970602
1270A0020,408.16971461187205,847.2999999999996,304.275,378.7999999999999,502.02499999999964,649.8049999999995,129.99575256978224
1270A0030,362.6731849315068,791.6999999999995,267.40000000000003,334.55,451.1999999999998,577.3099999999996,118.22458174439882
1262C1020,227.60859589041092,563.4999999999997,163.50000000000003,211.00000000000003,283.70000000000005,375.6999999999999,81.14088146211537
1262C1010,203.11468036529678,614.3999999999997,140.70000000000002,191.3,257.0,342.3999999999999,78.2637733442069
1262C1030,212.86788812785392,656.8999999999997,152.0,199.20000000000005,268.20000000000005,350.69999999999993,77.2038341526485
1262C1040,217.9224086757991,525.2999999999997,156.97500000000002,202.00000000000003,271.99999999999994,361.6,77.89261649500898
1262C1050,312.3456735159817,669.8999999999996,229.20000000000005,287.45,387.29999999999984,507.4999999999998,105.04511149405528
1262C1060,236.3378767123288,548.3999999999997,170.8,218.00000000000006,295.92500000000007,389.5049999999998,82.84882275264893
1262C1070,270.59176940639264,616.4999999999998,198.40000000000003,248.25000000000006,337.4249999999999,445.60499999999985,93.41593948836382
1262C1080,235.90849315068493,652.3999999999995,166.20000000000002,224.30000000000004,295.125,390.6099999999998,86.66339920487354
1262C1090,296.9501141552511,670.6999999999996,216.97500000000002,274.6,369.6999999999999,486.80499999999967,101.67906787495072
1262C1100,343.44474885844744,856.0999999999995,248.60000000000005,320.0,431.2999999999999,549.5099999999996,115.38741637543227
1262C1120,254.43325342465752,629.6999999999996,184.3,236.30000000000004,317.92499999999995,416.6199999999996,88.58135314784151
1262C1110,282.9783904109589,752.7999999999997,199.27500000000003,272.20000000000005,352.5999999999999,461.40999999999974,101.74916719186686
1261C1070,178.31768264840184,608.1999999999999,123.80000000000003,166.90000000000003,224.8,301.1,68.46404195370788
1261C1090,220.71227168949773,709.3999999999997,148.60000000000005,209.7,277.225,381.40499999999986,89.81046098831352
1261B2010,254.2897374429224,616.2999999999996,184.60000000000005,235.30000000000004,315.9,416.60499999999985,88.19813100357523
1261B2020,301.3937442922374,646.0999999999998,220.90000000000003,275.80000000000007,373.125,492.0999999999998,100.99457609062235
1261C1010,215.4281506849315,510.5999999999998,156.00000000000003,199.25000000000003,268.425,358.69999999999993,76.02754566132874
1261B2040,251.55229452054795,639.9999999999995,177.97500000000002,237.40000000000003,315.79999999999995,413.40499999999986,90.45454378129165
1261B2030,348.9391210045661,855.1999999999995,253.50000000000009,325.05,435.02499999999986,563.6999999999996,117.73681060209549
1261C1030,207.8053082191781,594.5999999999998,148.30000000000004,195.14999999999998,260.82500000000005,346.4399999999994,76.10098995197883
1261C1020,200.5076598173516,612.0999999999998,140.60000000000002,188.20000000000005,250.30000000000004,338.5049999999998,76.34722031319816
1261A0030,214.44063926940643,660.6999999999997,148.10000000000002,203.30000000000004,269.0,362.22499999999957,83.46126375373638
1261A0020,163.12783105022834,458.29999999999967,115.9,151.85000000000002,205.525,272.8,60.59537630463193
1261C1040,152.8313356164384,385.1999999999999,109.0,141.70000000000002,189.7,257.7,56.287229466183355
1261C1050,202.83941780821922,515.8999999999999,145.70000000000002,188.2,254.00000000000009,337.29999999999995,72.81900835612207
1261C1060,188.04252283105023,580.0999999999997,134.3,174.65000000000003,235.22500000000002,313.10499999999996,69.20129791808692
1261C1080,345.21011415525106,775.6999999999998,253.27500000000003,319.0,427.72499999999985,553.7099999999996,114.46870846626246
1261B2050,373.82478310502273,793.8999999999995,274.07500000000005,344.5,464.5999999999998,600.4049999999996,123.50157663063742
1261A0010,128.96986301369864,532.4999999999999,79.975,116.4,164.9,247.3099999999999,63.52601712250119
1261B2060,261.11682648401825,692.9999999999995,188.40000000000003,243.00000000000003,326.79999999999995,428.20499999999987,91.1401544811671
1261B2070,250.77809360730595,561.9999999999997,181.77500000000003,229.35000000000002,312.29999999999995,414.30499999999995,87.49219639735335
1266A0010,274.2405593607306,704.0999999999997,195.20000000000005,254.35000000000002,345.0999999999999,451.1049999999996,97.86955365672785
1266A0020,185.9344292237443,619.1999999999996,126.5,174.00000000000003,236.12500000000003,321.20000000000005,76.00537871027663
1266A0030,145.2636187214612,501.3,98.20000000000002,134.3,184.72500000000002,255.20000000000005,60.210388033809764
1266C1010,194.8795890410959,517.4999999999997,138.10000000000002,181.50000000000003,243.20000000000005,331.3,72.66954179790244
1266C1040,192.2828881278539,529.3999999999997,134.60000000000002,179.35000000000002,242.12500000000003,326.50499999999994,73.6566721227978
1266C1020,265.2389155251142,691.3999999999997,189.6,249.15000000000003,332.19999999999993,434.50999999999965,93.775527479317
1266C1030,251.1762328767123,647.4999999999998,177.675,235.85000000000005,315.32500000000005,413.60499999999985,90.30988674930511
1266A0040,147.1643378995434,350.2999999999999,105.1,137.8,185.4,250.00999999999993,55.0056573693771
1266B2010,200.2050456621005,465.7999999999997,144.6,184.50000000000003,250.52500000000006,333.99999999999994,71.95760239640951
1266A0050,209.27445205479452,537.1999999999997,147.60000000000002,195.2,263.90000000000003,352.5099999999998,78.57310592279246
1214B2010,222.80947488584476,565.7999999999996,157.07500000000005,207.65000000000003,280.1,370.00499999999994,81.42177859538748
1214B4010,153.26914383561646,442.7999999999997,105.70000000000002,141.85000000000002,193.1,264.4099999999999,61.12731683000481
1214A0010,166.87194063926944,549.3999999999999,116.1,155.9,210.00000000000003,284.5,66.17153352256611
1214C1020,234.44703196347032,633.1999999999996,162.90000000000003,220.00000000000006,297.1,392.8099999999999,88.52054435432397
1214C1010,238.27160958904108,600.6999999999997,167.20000000000002,224.30000000000004,301.1,396.4049999999999,87.67291713162025
1214A0020,276.67335616438356,826.9999999999997,195.50000000000003,261.20000000000005,347.8999999999999,454.90499999999986,100.12135133862522
1214B3010,196.7178082191781,497.5999999999998,140.8,181.40000000000003,245.60000000000002,330.8049999999999,72.13699958237328
1214A0040,155.8088812785388,596.3999999999999,104.5,145.0,197.2,277.0199999999997,68.08171927034012
1214A0030,234.3638698630137,552.3999999999997,169.4,216.6,293.4,388.10499999999996,82.68268718694016
1267A0010,318.28097031963466,744.3999999999995,232.2,300.8,394.9749999999999,505.10499999999985,105.44544664979526
1267C1060,320.34826484018265,711.5999999999995,236.175,296.5,395.5999999999999,518.7099999999997,106.1177910617157
1267C1010,327.9548173515981,699.0999999999996,242.30000000000004,300.5,405.9999999999999,529.3049999999996,108.98896858424318
1267C1020,315.59391552511414,805.3999999999994,229.10000000000005,298.20000000000005,392.625,504.6999999999997,106.18433413125797
1267C1030,283.53004566210046,650.4999999999995,206.40000000000003,264.70000000000005,354.1,460.0999999999999,96.66276550674985
1267C1050,258.21479452054797,656.4999999999995,188.3,240.1,319.525,422.10499999999996,88.51887415389963
1267C1040,321.84957762557076,780.1999999999995,235.60000000000005,303.4,399.19999999999993,513.5049999999998,106.0598174909994
1267C1070,173.632397260274,503.79999999999984,126.0,162.40000000000003,215.45000000000002,288.205,62.96699770556204
1267A0020,369.6290182648401,817.6999999999995,274.3,342.7999999999999,457.4999999999998,589.3149999999995,118.91821833257373
1260B2010,270.5413470319634,718.7999999999996,192.9,254.75000000000006,340.0999999999999,439.2999999999998,95.32325259227406
1260A0010,240.97850456621006,654.3999999999996,170.30000000000004,225.1,303.1,398.5099999999998,87.57374390392702
1260A0020,247.8057762557077,815.6999999999997,174.50000000000003,235.00000000000003,311.8999999999999,410.0049999999997,91.25604663381964
1260C1010,241.2433904109589,635.0999999999998,169.20000000000002,228.3,303.325,400.3099999999998,88.90077462477561
1260A0030,291.8547146118721,692.8999999999995,210.00000000000003,272.8,364.0999999999999,479.6999999999998,101.65034915767826
1260C1020,172.26839041095892,492.79999999999984,119.9,159.60000000000002,216.90000000000003,294.805,66.58433733587056
1260C1030,261.8710502283105,678.9999999999997,184.6,247.40000000000003,329.5999999999999,434.8099999999997,94.99097324534443
1260C1040,298.84211187214606,805.2999999999996,213.10000000000002,283.65,375.29999999999984,486.0049999999996,107.02922586083547
1277C1040,131.0308219178082,462.39999999999975,90.2,120.0,166.3,231.7,54.60403174600195
1277B3010,252.65586757990866,643.1999999999997,181.10000000000005,234.75000000000006,316.1,418.6099999999997,90.2447852625625
1277B2010,312.94796803652963,737.7999999999997,225.40000000000003,290.75,391.4999999999999,509.2149999999996,107.8327744498706
1277C1020,177.14486301369863,521.9999999999997,126.1,163.75000000000003,221.22500000000002,300.5099999999999,66.16157264116953
1277C1050,186.60342465753428,552.0999999999998,131.90000000000003,171.70000000000005,234.62500000000006,314.01499999999976,70.07473787913725
1277C1010,115.40771689497718,393.19999999999993,79.275,105.95000000000002,145.3,207.20499999999998,49.760907762580814
