,Unnamed: 0,Kommun,Kommunnamn,Antal Bilar,Kommungrupp 2023,Travel (km),Travel +-,Boende totalt Antal,E,N,geom_Length,geom_Area,mean,max,25%,50%,75%,95%,std
1281C1160,268,1281,Lund,632,Större stad,21,2,1658,388592,6176569,4998.654814,1092499.269,129.72706621004568,563.7,46.5,104.50000000000003,198.2,315.7049999999999,98.73913506462348
1281C1200,269,1281,Lund,385,Större stad,21,2,1290,387433,6173395,3381.738951,461495.3699,88.48978310502284,469.2999999999999,28.8,69.2,137.22500000000002,221.90499999999994,71.96345553935345
1281C1240,270,1281,Lund,327,Större stad,21,2,1255,385209,6175299,2185.591881,268256.3452,64.05897260273973,270.8,21.8,47.8,97.42500000000001,167.30000000000004,52.27101968915397
1281C1220,271,1281,Lund,479,Större stad,21,2,1621,385209,6175299,3168.488558,270637.3167,92.58224885844749,379.5999999999999,32.775,71.6,141.125,233.31999999999977,72.10367349636213
1281B5010,272,1281,Lund,1054,Större stad,21,2,2226,397472,6166735,10996.85745,5041578.822,204.16057077625567,660.9999999999997,72.7,160.15000000000003,313.2249999999999,502.5999999999998,154.40077229073682
1281B5020,273,1281,Lund,532,Större stad,21,2,1037,397472,6166735,11126.84881,2699811.29,132.50218036529682,608.9999999999999,42.9,108.9,203.10000000000002,325.105,103.90662833890286
1281B4010,274,1281,Lund,852,Större stad,21,2,1676,407932,6166551,8982.216875,4148746.911,176.35722602739725,705.0999999999998,62.2,141.70000000000002,268.80000000000007,423.80499999999995,131.67256755503047
1281B4020,275,1281,Lund,907,Större stad,21,2,2088,407932,6166551,8142.352362,2914894.656,188.15843607305936,772.7999999999997,65.19999999999999,149.25,289.20000000000005,458.60499999999985,142.5049476016307
1281C1410,276,1281,Lund,348,Större stad,21,2,1174,385209,6175299,3362.672697,516857.1284,70.05948630136986,368.8,24.5,53.4,105.4,181.80000000000004,57.37105946929442
1281B4030,277,1281,Lund,951,Större stad,21,2,1951,407932,6166551,10868.00674,4999605.161,208.47337899543376,824.8999999999997,75.2,169.75000000000003,319.525,497.1999999999997,153.9207367198176
1281C1290,278,1281,Lund,560,Större stad,21,2,1604,388592,6176569,3749.903847,543991.0161,120.25302511415525,595.5,40.3,95.35,184.90000000000003,294.1099999999999,92.96431135267034
1281C1300,279,1281,Lund,319,Större stad,21,2,1085,385209,6175299,2357.700744,234385.6092,64.66150684931507,318.40000000000003,21.5,47.7,98.5,167.5,53.027947683666525
1281A0020,280,1281,Lund,1424,Större stad,21,2,2416,397472,6166735,107614.1329,140930264.7,310.1851826484018,1095.7999999999993,113.475,257.80000000000007,478.44999999999976,719.0999999999997,223.42630414683475
1281B3010,281,1281,Lund,595,Större stad,21,2,1576,397472,6166735,12293.96429,5876058.622,114.91667808219178,452.0999999999999,42.9,89.19999999999999,174.22500000000002,287.2,88.35446021408791
1281B3020,282,1281,Lund,864,Större stad,21,2,2038,397472,6166735,5027.51408,1057601.206,174.16579908675797,682.8999999999999,61.7,136.60000000000002,269.30000000000007,421.90499999999986,131.22166235425235
1281C1260,283,1281,Lund,373,Större stad,21,2,1938,387433,6173395,2193.00677,262392.9775,96.95810502283105,538.6,28.9,75.9,147.8,253.9,81.7135960979104
1281C1310,284,1281,Lund,331,Större stad,21,2,1053,385209,6175299,1587.077278,129166.6922,65.17673515981734,277.40000000000003,21.9,50.6,98.2,167.0,52.243940143566846
1281C1320,285,1281,Lund,607,Större stad,21,2,1958,385209,6175299,1945.619794,200857.2096,123.31100456621006,554.5999999999997,43.3,97.0,191.22500000000002,303.10499999999996,94.98290472918556
1281C1360,286,1281,Lund,312,Större stad,21,2,1589,385209,6175299,1646.843227,134434.227,85.59712328767124,538.2,25.0,65.19999999999999,128.8,230.90499999999997,74.88956157635167
1281C1350,287,1281,Lund,167,Större stad,21,2,1691,385209,6175299,1419.855765,106312.0173,60.95989726027397,469.9,14.0,39.4,89.4,193.30499999999998,63.790670267581355
1281C1210,288,1281,Lund,385,Större stad,21,2,1418,385209,6175299,2792.438298,336645.0283,104.71553652968038,660.4000000000001,32.4,83.7,159.10000000000002,268.80999999999995,86.43330271742005
1281B3030,289,1281,Lund,593,Större stad,21,2,1427,397472,6166735,10337.0742,3268528.145,154.28706621004568,738.8999999999999,50.8,127.40000000000003,233.90000000000003,374.7149999999997,119.17828126206784
1281C1120,290,1281,Lund,110,Större stad,21,2,2002,387433,6173395,1690.261891,126634.7135,46.400171232876716,436.4,7.4,25.0,65.69999999999999,164.8199999999997,56.232197375370205
1281C1090,291,1281,Lund,328,Större stad,21,2,1362,387433,6173395,2877.115406,427430.8641,70.23808219178082,363.69999999999993,21.8,53.8,108.42500000000001,182.7,58.86477706741335
1281C1170,292,1281,Lund,251,Större stad,21,2,1192,387433,6173395,1467.771997,100977.1104,74.5201712328767,540.5,18.4,54.3,112.3,210.5,69.44506611775547
1281B3040,293,1281,Lund,947,Större stad,21,2,1966,397472,6166735,7455.60645,3042858.622,232.96015981735158,946.8999999999996,85.80000000000001,197.0,356.0,544.4049999999997,168.43080311318656
1281C1020,294,1281,Lund,619,Större stad,21,2,2124,387433,6173395,7231.651487,1500414.992,144.65655251141553,655.8000000000001,47.3,118.65,221.12500000000006,349.1,111.91135701204747
1281C1030,295,1281,Lund,912,Större stad,21,2,3200,387433,6173395,12745.57591,5274799.306,202.95155251141554,892.3999999999995,72.7,168.3,309.92500000000007,482.1999999999998,150.27293863561752
1281C1100,296,1281,Lund,563,Större stad,21,2,1926,387433,6173395,2144.769068,190190.9473,133.90537671232877,591.0,43.8,109.55,204.82500000000005,326.1,103.60237062702018
1281C1080,297,1281,Lund,470,Större stad,21,2,2203,387433,6173395,2892.767969,338872.6961,116.14561643835619,566.6999999999998,36.3,93.4,177.60000000000002,290.2,93.14413934507105
1281C1070,298,1281,Lund,611,Större stad,21,2,2582,385209,6175299,3556.110594,433735.0496,143.1375456621005,664.6999999999999,47.3,116.4,220.6,348.7,109.72427787443907
1281C1130,299,1281,Lund,294,Större stad,21,2,1471,387433,6173395,1681.635302,89957.64062,81.98019406392696,553.9999999999999,21.9,62.1,124.6,218.40000000000003,71.86418751319142
1281C1540,300,1281,Lund,475,Större stad,21,2,1620,389612,6177904,6889.946617,1928777.474,124.32656392694066,622.6999999999998,39.9,102.0,188.4,308.6199999999997,98.56728983531714
1281C1150,301,1281,Lund,446,Större stad,21,2,1638,385209,6175299,2600.239252,370229.5838,112.07954337899544,585.8999999999999,35.9,90.4,170.50000000000003,284.1199999999997,90.75862387919646
1281C1140,302,1281,Lund,636,Större stad,21,2,1635,387433,6173395,3587.616,626589.9727,187.3610159817352,813.1999999999998,64.8,165.9,282.7,438.305,137.19443239283916
1281C1110,303,1281,Lund,564,Större stad,21,2,2016,385209,6175299,4646.122478,1005286.916,133.62073059360728,670.5,46.8,109.6,203.225,322.90999999999985,101.7425115741395
1281B2010,304,1281,Lund,997,Större stad,21,2,1957,395923,6176843,8698.161165,3705627.684,218.24817351598173,863.0999999999997,79.5,179.85000000000002,332.35,513.4149999999997,159.06167585840387
1281C1340,305,1281,Lund,446,Större stad,21,2,1529,388592,6176569,3785.633467,580686.7179,113.04348173515982,608.1999999999999,35.8,91.1,172.65000000000003,286.805,91.09166775155884
1281C1280,306,1281,Lund,443,Större stad,21,2,1909,387433,6173395,4925.942154,1091279.615,110.04401826484019,591.2999999999997,35.5,87.69999999999999,167.62500000000003,275.6099999999999,88.46416331589471
1281C1380,307,1281,Lund,452,Större stad,21,2,1717,385209,6175299,2501.359912,271859.257,113.46985159817353,598.8000000000001,36.4,92.95,171.82500000000005,280.8099999999999,90.33274014431584
1281C1370,308,1281,Lund,221,Större stad,21,2,2280,388592,6176569,4688.568107,1187484.269,67.67114155251143,492.9,17.9,47.6,99.85,195.90499999999997,63.90891609477311
1281C1390,309,1281,Lund,512,Större stad,21,2,1657,388592,6176569,4733.285146,592253.1348,105.82327625570777,463.69999999999993,36.2,83.3,162.82500000000005,264.5,82.52308519103995
1281C1400,310,1281,Lund,549,Större stad,21,2,1765,385209,6175299,4095.709189,823207.0147,131.53238584474886,574.0,40.2,105.55,202.80000000000004,327.50499999999994,104.08639507276557
1281C1420,311,1281,Lund,283,Större stad,21,2,1165,388592,6176569,3442.630744,485104.4325,80.61485159817353,614.8,22.150000000000002,61.3,119.70000000000002,220.80999999999986,71.73462127655898
1281C1330,312,1281,Lund,487,Större stad,21,2,1452,385209,6175299,11011.92878,3196978.829,119.70408675799088,579.8,39.224999999999994,95.9,183.2,298.90999999999985,94.79490955579205
1281C1440,313,1281,Lund,48,Större stad,21,2,1838,388592,6176569,2132.198607,273032.9988,33.96317351598172,365.0,0.0,10.9,45.0,140.9,51.4276562454024
1281C1450,314,1281,Lund,12,Större stad,21,2,1486,388592,6176569,1462.23288,112345.9937,27.233150684931505,416.0,0.0,0.0,35.0,135.0,49.77770412497227
1281B2020,315,1281,Lund,598,Större stad,21,2,1207,395923,6176843,9688.16306,4348155.133,141.45947488584477,696.1999999999999,47.6,116.00000000000004,216.82500000000005,340.19999999999993,107.58952768760746
1281C1460,316,1281,Lund,665,Större stad,21,2,1903,383970,6176664,7080.711474,1552367.96,148.56244292237446,696.3999999999997,50.7,118.20000000000002,230.8,356.0,113.98388434997426
1281C1490,317,1281,Lund,580,Större stad,21,2,1660,388592,6176569,3637.905749,556879.1177,137.4808675799087,683.4999999999999,46.9,112.8,209.3,335.10499999999985,105.54057737850479
1281C1470,318,1281,Lund,461,Större stad,21,2,2233,388592,6176569,2960.856751,340947.7474,95.77005707762558,519.5,32.8,73.10000000000001,147.45,239.80000000000004,75.72543146110468
1281C1480,319,1281,Lund,356,Större stad,21,2,1158,385209,6175299,4024.463264,646982.234,94.33627853881279,552.1,28.8,73.1,144.6,244.60999999999984,78.92180232012495
1281C1500,320,1281,Lund,343,Större stad,21,2,1604,388592,6176569,1818.115131,184701.6095,90.98480593607306,517.5,28.5,72.1,137.72500000000002,238.60499999999993,76.34434588874421
1281C1520,321,1281,Lund,632,Större stad,21,2,1891,388592,6176569,4058.527775,671455.9372,147.30736301369862,728.3999999999999,49.9,119.4,224.2,363.0999999999999,113.64872253238994
1281C1430,322,1281,Lund,894,Större stad,21,2,3437,388592,6176569,11407.78478,3939527.253,196.4474315068493,766.5999999999996,70.9,163.20000000000002,301.79999999999995,461.70499999999976,143.66904634841495
1281C1510,323,1281,Lund,868,Större stad,21,2,2128,383970,6176664,5278.099519,728805.8903,194.12679223744288,792.8,69.1,158.95000000000002,295.925,461.20499999999987,143.62317777418858
1281C1530,324,1281,Lund,445,Större stad,21,2,1524,383970,6176664,3774.809275,559441.0333,111.99672374429224,637.7999999999997,35.9,90.70000000000002,171.00000000000003,278.9,89.78153276439869
1281C1550,325,1281,Lund,838,Större stad,21,2,2129,383970,6176664,8638.118731,2544556.868,187.27842465753423,909.5999999999996,65.3,153.85000000000002,284.625,447.8049999999998,140.4169134362989
1281B2030,326,1281,Lund,752,Större stad,21,2,1622,395923,6176843,10280.33104,3150124.865,171.36359589041098,717.1999999999997,60.0,141.10000000000002,263.1,411.3199999999997,128.94565070523004
1281B2040,327,1281,Lund,991,Större stad,21,2,2209,395923,6176843,9594.835709,3572546.785,217.64897260273972,814.0999999999996,77.9,178.25,330.75,516.5049999999998,160.19669442019412
1281A0030,328,1281,Lund,963,Större stad,21,2,1700,395923,6176843,73832.96746,56795117.95,189.6083904109589,717.2999999999998,67.875,148.05,292.875,463.4999999999998,143.46137761641458
1281C1560,329,1281,Lund,685,Större stad,21,2,1649,389612,6177904,13999.63444,4958690.638,155.78940639269405,683.1999999999996,53.7,129.10000000000002,239.4,370.1,116.61657845365626
1281C1570,330,1281,Lund,328,Större stad,21,2,932,389612,6177904,8624.657324,3224761.25,88.81519406392694,527.6,25.4,69.1,133.7,236.20499999999993,75.99791506900749
1281A0040,331,1281,Lund,749,Större stad,21,2,1278,389612,6177904,60778.28878,54018438.01,169.57472602739728,718.9999999999999,58.4,140.60000000000002,259.5,400.2049999999999,126.48957776367962
1280C1720,332,1280,Malmö,332,Storstäder,22,5,1689,375721,6161593,1447.162422,114341.6026,92.21295662100457,527.7999999999997,25.8,72.19999999999999,140.15000000000003,243.50000000000003,78.32203651721578
1280C1690,333,1280,Malmö,223,Storstäder,22,5,1465,377550,6161705,1679.872882,129013.2644,71.0281506849315,611.8,18.0,50.3,105.5,206.70999999999984,68.62405102305657
1280C1630,334,1280,Malmö,597,Storstäder,22,5,1769,370146,6162064,3394.115587,411071.5847,145.3071917808219,725.5999999999997,50.7,119.0,219.90000000000003,350.01499999999976,109.85361989571429
1280C1750,335,1280,Malmö,317,Storstäder,22,5,2078,377550,6161705,1268.240134,89409.9849,88.93728310502284,518.4999999999999,25.4,69.19999999999999,134.4,241.10499999999993,76.59171464819161
1280C1640,336,1280,Malmö,664,Storstäder,22,5,1541,370146,6162064,2994.453725,515749.5138,163.5561301369863,695.1999999999998,57.8,135.0,251.00000000000006,384.80499999999995,121.65693520568846
1280C1520,337,1280,Malmö,436,Storstäder,22,5,1448,372243,6160227,1780.841627,137968.7535,114.21109589041097,598.0999999999999,36.3,91.15,173.8,283.905,91.0134895646542
1280C1760,338,1280,Malmö,264,Storstäder,22,5,1842,375721,6161593,3081.253377,338885.2434,78.7128310502283,559.9999999999999,21.5,57.9,119.025,219.40499999999997,72.07004456053859
1280C1880,339,1280,Malmö,89,Storstäder,22,5,966,377550,6161705,1714.234445,133209.182,43.033401826484024,464.3,7.0,21.0,58.5,159.90499999999994,55.34907211360223
1280C1860,340,1280,Malmö,711,Storstäder,22,5,2046,370146,6162064,2287.267016,252733.6013,168.48664383561643,721.9999999999998,58.375,141.35000000000002,255.30000000000004,404.2099999999998,125.57168283588094
1280C1900,341,1280,Malmö,663,Storstäder,22,5,1948,370146,6162064,2415.415734,300987.9954,158.42331050228313,601.7999999999997,56.9,131.00000000000003,242.82500000000005,376.6099999999998,117.30313320597132
1280C1930,342,1280,Malmö,340,Storstäder,22,5,1806,373305,6162990,1331.548111,97130.49671,95.04038812785387,523.3,29.0,75.4,141.70000000000002,247.3099999999999,79.23457126793956
1280C1850,343,1280,Malmö,518,Storstäder,22,5,1412,374651,6161154,3080.128746,458005.3738,128.97689497716897,624.1999999999999,43.3,104.70000000000002,196.40000000000003,317.70000000000005,100.59093275909287
1280C2680,344,1280,Malmö,356,Storstäder,22,5,1695,373305,6162990,4638.581999,704544.1524,96.67866438356164,684.7999999999998,29.0,76.65,145.2,250.6,80.96362669935758
1280C2600,345,1280,Malmö,1161,Storstäder,22,5,3027,380325,6162973,7624.985784,1819772.24,258.3060844748858,905.5999999999996,94.5,210.35000000000002,400.25000000000006,604.4999999999997,187.14657238484043
1280C2750,346,1280,Malmö,402,Storstäder,22,5,2136,375585,6164375,1540.807825,116481.0022,106.35264840182649,513.8000000000001,32.9,84.0,160.62500000000006,271.905,85.73186621593992
1280C2780,347,1280,Malmö,288,Storstäder,22,5,1623,374671,6163900,1321.345082,107111.2052,88.1049885844749,491.9,25.3,68.8,131.925,238.6,76.5568385123412
1280C2800,348,1280,Malmö,410,Storstäder,22,5,1635,374671,6163900,1207.060401,75081.04282,107.79995433789955,541.2,35.5,86.69999999999999,163.20000000000002,274.305,86.92405833187594
1280C2130,349,1280,Malmö,506,Storstäder,22,5,1802,373305,6162990,2320.024706,319011.8898,127.9945091324201,620.0,40.2,105.5,195.625,313.30999999999995,99.69105552479904
1280C2240,350,1280,Malmö,310,Storstäder,22,5,1824,374404,6162533,1472.317101,70641.30415,87.89503424657535,484.5,25.4,67.95,132.22500000000002,234.80499999999995,75.72434791093404
1280C2290,351,1280,Malmö,293,Storstäder,22,5,1661,374404,6162533,988.3453,58698.93405,83.7120890410959,530.5999999999999,24.9,63.8,126.8,227.11999999999975,73.47045019699205
1280C2200,352,1280,Malmö,371,Storstäder,22,5,1935,374404,6162533,2171.826627,195891.2595,99.95170091324201,544.8,29.4,79.7,152.02500000000003,253.91499999999982,82.27873350284008
1280C2230,353,1280,Malmö,215,Storstäder,22,5,1431,374404,6162533,1755.155187,129891.4789,69.08296803652969,518.6,17.9,49.849999999999994,103.825,199.5299999999996,65.88444354839598
1280C2300,354,1280,Malmö,460,Storstäder,22,5,1782,375721,6161593,1601.596444,107573.3098,118.15697488584476,558.8999999999999,38.9,95.75,181.00000000000003,293.60499999999996,93.17599329214134
1280C2310,355,1280,Malmö,316,Storstäder,22,5,1557,374404,6162533,1510.538769,80020.47575,88.72140410958905,507.8999999999999,25.700000000000003,68.64999999999999,133.8,238.21499999999978,75.624638345982
1280C2080,356,1280,Malmö,2448,Storstäder,22,5,9007,370146,6162064,6488.772334,1478076.253,515.280810502283,1561.500000000001,192.30000000000004,419.29999999999995,785.9999999999995,1210.3050000000003,369.76574962734145
1280C2000,357,1280,Malmö,466,Storstäder,22,5,1757,375721,6161593,1454.700158,103276.4046,120.36430365296805,614.2999999999998,40.0,98.4,181.50000000000003,297.20000000000005,93.6647275686992
1280C1940,358,1280,Malmö,430,Storstäder,22,5,2446,374651,6161154,2157.639365,269724.3363,89.28460045662102,392.9999999999999,32.4,68.7,136.525,221.60499999999993,69.28870327466353
1280C1970,359,1280,Malmö,204,Storstäder,22,5,1514,374404,6162533,1492.440773,112502.8826,66.31671232876712,471.4000000000001,14.8,44.2,97.825,200.80499999999995,66.24784263737239
1280C1980,360,1280,Malmö,332,Storstäder,22,5,2132,375721,6161593,2114.53141,150763.0376,73.73763698630138,440.7,24.9,57.7,112.1,188.80499999999995,60.5996297630736
1280C2270,361,1280,Malmö,452,Storstäder,22,5,1703,373305,6162990,1729.190395,100200.7412,115.48235159817354,553.1999999999998,36.5,94.55,176.12500000000003,284.40500000000003,90.29890423167322
1280C1210,362,1280,Malmö,526,Storstäder,22,5,2097,374853,6159777,2176.178315,180909.0474,131.4722374429224,604.9999999999999,40.575,107.1,202.725,320.9149999999998,103.22664511274992
1280C1240,363,1280,Malmö,437,Storstäder,22,5,2112,374853,6159777,1247.60837,96889.34977,113.6420091324201,565.1,36.4,93.8,171.50000000000003,282.90500000000003,89.35517209085164
1280C2730,364,1280,Malmö,314,Storstäder,22,5,1525,374671,6163900,1352.434703,88110.50836,87.73364155251141,548.1,25.5,68.5,133.0,231.00000000000003,73.68171645106503
1280C1090,365,1280,Malmö,983,Storstäder,22,5,2444,369655,6157121,11415.97741,5499854.75,221.45936073059357,826.2999999999995,80.5,183.8,334.725,520.8049999999997,161.20785316748743
1280C1140,366,1280,Malmö,629,Storstäder,22,5,1453,369655,6157121,5657.607542,1635587.113,152.17397260273972,668.5,50.9,124.35,232.02500000000003,367.9399999999994,116.0412645275533
1280C2030,367,1280,Malmö,334,Storstäder,22,5,1310,373305,6162990,1467.364636,121744.1447,93.24945205479453,555.2,28.5,72.5,141.0,246.10999999999984,78.97211249288694
1280C2060,368,1280,Malmö,309,Storstäder,22,5,1468,374404,6162533,1227.723384,78030.38884,87.63436073059363,517.8999999999999,25.4,68.35,132.75,233.50999999999988,75.13110329723732
1280C2490,369,1280,Malmö,481,Storstäder,22,5,1667,373305,6162990,1631.968468,165704.1781,122.4167694063927,615.0999999999999,39.9,98.9,188.425,301.2,95.74111232829335
1280C2520,370,1280,Malmö,488,Storstäder,22,5,1977,373305,6162990,1327.420034,81664.98866,123.10386986301371,599.4999999999998,40.0,101.45000000000002,184.90000000000003,303.7,95.87812116387302
1280C2410,371,1280,Malmö,475,Storstäder,22,5,1520,373305,6162990,2192.906117,201964.1278,120.21852739726027,601.3999999999997,39.9,97.7,182.175,296.10499999999996,93.71174422752699
1280C2330,372,1280,Malmö,545,Storstäder,22,5,1304,370146,6162064,3199.575309,439884.1488,135.62865296803653,616.0,46.8,112.0,206.9,329.0,104.11941740157776
1280C2450,373,1280,Malmö,411,Storstäder,22,5,1551,373305,6162990,1072.078074,68051.01039,107.17737442922373,614.5,32.9,86.8,162.1,270.50499999999994,86.23966401919766
1280C2400,374,1280,Malmö,313,Storstäder,22,5,1725,374404,6162533,1664.786361,110516.6338,88.60713470319635,585.2,25.700000000000003,68.7,133.7,233.80499999999998,76.11189243104467
1280C2460,375,1280,Malmö,412,Storstäder,22,5,1719,373305,6162990,1473.486522,69143.01723,108.39318493150685,563.4000000000001,35.8,87.10000000000001,163.40000000000003,274.50499999999994,87.86785807192908
1280C2480,376,1280,Malmö,293,Storstäder,22,5,1379,373305,6162990,1235.280083,92793.5123,84.01009132420091,548.6999999999999,25.0,65.05,125.8,221.10499999999993,72.53678093344602
1280C2470,377,1280,Malmö,355,Storstäder,22,5,1777,374404,6162533,1126.090293,73096.2575,96.57793378995433,583.0999999999998,28.9,75.6,146.10000000000002,250.60499999999993,80.70938957201638
1280C2510,378,1280,Malmö,360,Storstäder,22,5,1612,374404,6162533,1050.120511,64731.69166,98.73386986301371,648.1999999999998,29.3,78.5,149.50000000000003,253.3199999999997,82.03633886986943
1280C2440,379,1280,Malmö,479,Storstäder,22,5,1496,375585,6164375,2067.996048,255248.7762,121.60328767123288,582.9999999999995,39.9,98.0,185.50000000000003,298.20000000000005,94.86765667407862
1280C1160,380,1280,Malmö,673,Storstäder,22,5,2146,369655,6157121,4809.553839,1095606.959,160.81261415525114,669.5999999999997,57.675000000000004,133.05,246.92500000000004,382.10499999999985,120.5141844683913
1280C2610,381,1280,Malmö,760,Storstäder,22,5,4072,375523,6164336,2868.513335,378733.3912,175.6314840182648,670.9999999999998,61.8,145.3,268.3,415.9,130.09944441202504
1280C2670,382,1280,Malmö,390,Storstäder,22,5,1887,374671,6163900,2288.291825,205676.4451,103.25006849315069,692.4999999999999,32.4,83.1,155.6,265.70000000000005,84.25866618219115
1280C2810,383,1280,Malmö,419,Storstäder,22,5,1979,375523,6164336,1440.098444,107356.6284,110.28303652968039,627.0,33.2,87.4,169.125,278.0,89.07301924947714
1280C2830,384,1280,Malmö,420,Storstäder,22,5,1456,377680,6165466,2683.178945,325834.0519,109.94805936073061,579.5999999999999,35.724999999999994,88.7,167.10000000000002,276.0099999999999,88.58830681565709
1280C2740,385,1280,Malmö,672,Storstäder,22,5,1673,377680,6165466,7456.442181,2139670.338,159.3115296803653,636.3999999999999,54.3,130.85000000000002,246.60000000000005,379.19999999999993,119.22698092470687
1280C1680,386,1280,Malmö,406,Storstäder,22,5,2039,374651,6161154,2871.43731,443715.3921,106.64329908675798,566.3,32.5,83.7,163.8,271.80499999999995,87.07265813036247
1280C1790,387,1280,Malmö,526,Storstäder,22,5,1622,370146,6162064,1665.894521,126318.9016,119.68099315068493,552.5,42.8,94.9,185.2,291.10499999999996,91.68557089168371
1280C1960,388,1280,Malmö,347,Storstäder,22,5,1488,375721,6161593,2902.138927,495050.3463,95.16811643835618,547.2999999999997,28.8,75.1,144.8,250.4,80.1354795040374
1280C2100,389,1280,Malmö,219,Storstäder,22,5,1574,374404,6162533,907.6604319,51546.92285,48.53054794520548,316.20000000000005,14.5,35.9,72.8,130.70499999999993,43.3138197181754
1280C2020,390,1280,Malmö,300,Storstäder,22,5,2149,377550,6161705,1819.563386,202644.1639,86.04494292237442,506.69999999999993,25.0,65.65,130.8,227.40499999999997,74.53326818723947
1280C2090,391,1280,Malmö,270,Storstäder,22,5,1720,374404,6162533,1014.850905,60225.16242,79.07972602739726,498.3999999999999,21.8,60.4,119.0,218.00000000000003,69.90829602162995
1280C2420,392,1280,Malmö,382,Storstäder,22,5,1469,373305,6162990,1216.74602,73615.98811,102.07884703196348,581.4000000000001,32.4,82.1,154.9,258.0099999999999,82.92191209896566
1280C2380,393,1280,Malmö,385,Storstäder,22,5,1860,374404,6162533,1666.50795,130700.7237,116.90065068493153,590.5,35.975,98.0,172.20000000000002,297.4049999999999,94.4297100070299
1280C2430,394,1280,Malmö,352,Storstäder,22,5,1387,373305,6162990,1412.544352,57267.46452,81.8541894977169,427.0,25.5,61.6,126.3,208.00000000000003,67.2034227070812
1280C2390,395,1280,Malmö,301,Storstäder,22,5,1594,374404,6162533,1276.474636,83200.62153,64.56995433789955,324.20000000000005,21.8,49.9,97.7,167.4,52.8584138616555
1280C2320,396,1280,Malmö,626,Storstäder,22,5,1486,370146,6162064,2724.034086,396866.2803,150.73859589041098,734.6999999999998,53.5,123.10000000000002,229.32500000000005,361.30499999999995,113.39685818460205
1280C1010,397,1280,Malmö,933,Storstäder,22,5,2074,376146,6150270,4376.860435,998994.4715,212.28086757990866,788.7999999999996,78.7,174.10000000000002,325.69999999999993,496.9999999999998,154.35706121375566
1280C1230,398,1280,Malmö,612,Storstäder,22,5,1819,374853,6159777,1947.263949,163773.1569,148.9259589041096,749.6999999999999,53.3,122.40000000000002,228.40000000000003,355.5099999999998,111.32234980675129
1280C1020,399,1280,Malmö,601,Storstäder,22,5,1431,367467,6154862,18235.66076,12104860.31,139.46805936073062,605.9999999999999,47.6,113.20000000000002,213.4,336.43499999999955,105.92605492027269
1280C1030,400,1280,Malmö,842,Storstäder,22,5,2137,367467,6154862,13750.23609,6628719.072,196.23457762557078,762.5999999999998,72.1,161.95000000000002,296.9,468.90499999999986,144.62627468951527
1280C1060,401,1280,Malmö,651,Storstäder,22,5,1622,379526,6156913,4173.480513,817918.2872,157.13364155251142,621.8999999999996,53.9,130.2,241.22500000000005,375.91499999999974,118.28720203029248
1280C1070,402,1280,Malmö,716,Storstäder,22,5,2200,379526,6156913,2994.082144,333209.2323,149.27657534246572,559.4999999999999,54.4,119.0,226.55,361.70999999999987,111.62657530096368
1280C1200,403,1280,Malmö,564,Storstäder,22,5,2169,368691,6159551,3972.69909,374306.4161,138.28762557077627,587.0999999999999,46.8,114.9,210.40000000000003,336.80499999999984,106.11617953737618
1280C1050,404,1280,Malmö,1251,Storstäder,22,5,2641,379526,6156913,11608.39521,4844429.817,276.67543378995424,1026.6999999999994,102.775,228.40000000000003,419.0,651.6199999999993,199.75357244822564
1280C1260,405,1280,Malmö,480,Storstäder,22,5,1548,374853,6159777,3187.987291,313475.5625,122.50026255707763,560.0999999999998,40.3,99.9,186.32500000000002,298.905,94.89704857728006
1280C1040,406,1280,Malmö,958,Storstäder,22,5,2300,376445,6159051,26811.40971,19834251.34,216.98939497716893,882.0999999999996,79.275,179.60000000000002,331.625,509.2049999999999,157.68455407551514
1280C1100,407,1280,Malmö,728,Storstäder,22,5,1678,379526,6156913,2961.680516,521150.4717,163.50074200913238,692.8999999999997,57.675000000000004,133.4,252.2,389.8999999999999,122.62630877856293
1280C1310,408,1280,Malmö,402,Storstäder,22,5,1895,372243,6160227,2996.040334,406391.0018,107.10973744292238,617.4999999999998,32.8,85.5,163.3,272.3,86.79416102934675
1280C1080,409,1280,Malmö,627,Storstäder,22,5,1472,379526,6156913,7682.213895,2016848.383,150.1064383561644,728.8999999999996,51.3,124.3,227.22500000000002,362.2049999999999,112.71197052521829
1280C1170,410,1280,Malmö,790,Storstäder,22,5,3280,374853,6159777,4284.148601,788358.0425,184.28398401826485,796.9999999999997,64.7,151.40000000000003,282.425,445.81499999999977,139.1469420882728
1280C1130,411,1280,Malmö,899,Storstäder,22,5,2006,379526,6156913,8570.893999,2106991.375,182.66453196347032,651.2999999999996,67.4,141.90000000000003,279.40000000000003,446.49999999999983,136.60370175619266
1280C1110,412,1280,Malmö,957,Storstäder,22,5,2498,379526,6156913,13243.35638,3923959.328,219.94761415525113,860.1999999999995,79.6,180.90000000000003,334.12500000000006,519.5049999999997,160.50133313151832
1280C1120,413,1280,Malmö,446,Storstäder,22,5,1110,368691,6159551,13146.32398,5176007.23,103.17368721461187,554.4999999999998,35.4,82.0,156.625,258.3,81.95670039948057
1280C1190,414,1280,Malmö,953,Storstäder,22,5,2498,368691,6159551,4064.601053,813131.7787,196.9861415525114,665.9999999999998,69.4,153.40000000000003,301.225,480.3099999999997,147.83785425052295
