,Unnamed: 0,Kommun,Kommunnamn,Antal Bilar,Kommungrupp 2023,Travel (km),Travel +-,Boende totalt Antal,E,N,geom_Length,geom_Area,mean,max,25%,50%,75%,95%,std
1281C1180,265,1281,Lund,406,Större stad,21,2,1770,387433,6173395,2700.50921,199628.5514,104.04575342465753,635.8999999999999,60.8,90.15,134.3,221.7,60.692981547594144
1281C1190,266,1281,Lund,638,Större stad,21,2,1718,387433,6173395,3506.835864,710295.7292,148.76239726027396,528.3,94.8,138.10000000000002,189.3,273.1,68.30534467492865
1281A0010,267,1281,Lund,573,Större stad,21,2,841,397472,6166735,75150.09675,92676167.74,118.49816210045664,439.3,79.7,109.1,149.4,213.80499999999998,51.572149650018694
1281C1160,268,1281,Lund,632,Större stad,21,2,1658,388592,6176569,4998.654814,1092499.269,130.61638127853882,558.1,88.125,120.40000000000002,166.10000000000002,232.20499999999998,55.52289982920831
1281C1200,269,1281,Lund,385,Större stad,21,2,1290,387433,6173395,3381.738951,461495.3699,88.47997716894979,450.4,54.2,77.0,112.6,181.10499999999993,48.2518072684222
1281C1240,270,1281,Lund,327,Större stad,21,2,1255,385209,6175299,2185.591881,268256.3452,63.662545662100456,206.60000000000005,42.8,58.4,80.4,119.8,29.56218525859649
1281C1220,271,1281,Lund,479,Större stad,21,2,1621,385209,6175299,3168.488558,270637.3167,92.33861872146119,263.1000000000001,62.1,86.75,116.50000000000004,164.10000000000002,38.95963312846476
1281B5010,272,1281,Lund,1054,Större stad,21,2,2226,397472,6166735,10996.85745,5041578.822,202.7953767123288,506.6999999999997,144.9,186.20000000000005,255.92500000000004,338.70499999999987,74.73627038498763
1281B5020,273,1281,Lund,532,Större stad,21,2,1037,397472,6166735,11126.84881,2699811.29,131.50269406392692,617.6999999999999,80.1,119.9,167.1,255.00499999999997,66.56948508079986
1281B4010,274,1281,Lund,852,Större stad,21,2,1676,407932,6166551,8982.216875,4148746.911,175.1713584474886,520.5,120.47500000000004,163.00000000000003,221.80000000000004,300.1149999999998,69.14958833777163
1281B4020,275,1281,Lund,907,Större stad,21,2,2088,407932,6166551,8142.352362,2914894.656,185.8369178082192,538.0,129.875,173.55,235.02500000000003,314.60499999999985,72.0399214628123
1281C1410,276,1281,Lund,348,Större stad,21,2,1174,385209,6175299,3362.672697,516857.1284,70.35404109589042,365.8999999999999,46.8,65.2,90.42500000000001,131.10499999999996,34.09832511172254
1281B4030,277,1281,Lund,951,Större stad,21,2,1951,407932,6166551,10868.00674,4999605.161,208.0545890410959,575.9,141.3,196.8,263.85,356.10499999999996,82.73168110118752
1281C1290,278,1281,Lund,560,Större stad,21,2,1604,388592,6176569,3749.903847,543991.0161,119.13303652968037,450.79999999999984,78.8,108.8,152.20000000000002,217.70499999999993,54.21365699714222
1281C1300,279,1281,Lund,319,Större stad,21,2,1085,385209,6175299,2357.700744,234385.6092,65.31978310502284,291.6,40.0,58.150000000000006,83.3,126.9,33.87683487006693
1281A0020,280,1281,Lund,1424,Större stad,21,2,2416,397472,6166735,107614.1329,140930264.7,309.9865410958904,809.0999999999998,217.175,297.70000000000005,392.1999999999999,502.8049999999998,112.40728479906667
1281B3010,281,1281,Lund,595,Större stad,21,2,1576,397472,6166735,12293.96429,5876058.622,114.79547945205479,319.29999999999995,79.7,105.6,145.10000000000002,200.00000000000003,46.00209886278582
1281B3020,282,1281,Lund,864,Större stad,21,2,2038,397472,6166735,5027.51408,1057601.206,176.57345890410963,550.6999999999998,122.9,163.5,221.9000000000001,304.7,69.71287115390182
1281C1260,283,1281,Lund,373,Större stad,21,2,1938,387433,6173395,2193.00677,262392.9775,97.39385844748858,461.6,54.4,83.4,126.4,216.22499999999962,59.69932756948339
1281C1310,284,1281,Lund,331,Större stad,21,2,1053,385209,6175299,1587.077278,129166.6922,65.66238584474885,289.8,43.3,61.3,83.6,123.60499999999995,31.206499187210863
1281C1320,285,1281,Lund,607,Större stad,21,2,1958,385209,6175299,1945.619794,200857.2096,124.08810502283106,455.6999999999998,83.19999999999999,113.4,156.4,222.5,53.982760057625136
1281C1360,286,1281,Lund,312,Större stad,21,2,1589,385209,6175299,1646.843227,134434.227,85.59023972602739,437.2000000000001,46.4,69.19999999999999,109.7,199.70499999999993,57.24683500614578
1281C1350,287,1281,Lund,167,Större stad,21,2,1691,385209,6175299,1419.855765,106312.0173,59.437146118721465,511.8,21.9,39.7,76.80000000000001,174.80499999999995,56.18669626889484
1281C1210,288,1281,Lund,385,Större stad,21,2,1418,385209,6175299,2792.438298,336645.0283,104.53347031963472,550.2,57.9,87.65,133.9,231.3149999999998,63.686770426120084
1281B3030,289,1281,Lund,593,Större stad,21,2,1427,397472,6166735,10337.0742,3268528.145,153.95813926940642,629.6999999999999,94.2,141.0,197.1,300.50499999999994,77.77404014031751
1281C1120,290,1281,Lund,110,Större stad,21,2,2002,387433,6173395,1690.261891,126634.7135,47.56928082191781,426.5,14.4,25.700000000000003,59.5,160.90499999999994,52.90106198473517
1281C1090,291,1281,Lund,328,Större stad,21,2,1362,387433,6173395,2877.115406,427430.8641,71.35705479452054,356.3,43.7,64.4,90.4,145.50000000000003,39.262700768714026
1281C1170,292,1281,Lund,251,Större stad,21,2,1192,387433,6173395,1467.771997,100977.1104,73.59036529680364,471.6,35.9,57.8,94.5,184.3,54.98285052337787
1281B3040,293,1281,Lund,947,Större stad,21,2,1966,397472,6166735,7455.60645,3042858.622,232.64889269406396,789.6999999999998,155.70000000000002,223.30000000000007,292.225,406.7,97.45543363308349
1281C1020,294,1281,Lund,619,Större stad,21,2,2124,387433,6173395,7231.651487,1500414.992,145.7377283105023,493.2000000000001,91.0,134.3,186.425,273.10499999999996,69.34212485785898
1281C1030,295,1281,Lund,912,Större stad,21,2,3200,387433,6173395,12745.57591,5274799.306,201.5334703196347,625.8,137.3,191.45,256.4,345.4099999999999,80.6096167065174
1281C1100,296,1281,Lund,563,Större stad,21,2,1926,387433,6173395,2144.769068,190190.9473,133.58801369863016,560.1999999999999,83.7,122.65,168.70000000000002,255.10499999999996,65.17212148296971
1281C1080,297,1281,Lund,470,Större stad,21,2,2203,387433,6173395,2892.767969,338872.6961,116.14602739726028,491.4999999999999,69.1,104.5,149.2,233.405,62.36263501949955
1281C1070,298,1281,Lund,611,Större stad,21,2,2582,385209,6175299,3556.110594,433735.0496,143.6963812785388,511.6,90.9,131.60000000000002,182.1,271.31999999999977,68.39869382498365
1281C1130,299,1281,Lund,294,Större stad,21,2,1471,387433,6173395,1681.635302,89957.64062,81.02462328767123,468.2000000000001,43.2,65.19999999999999,102.4,195.60499999999993,56.14945455278885
1281C1540,300,1281,Lund,475,Större stad,21,2,1620,389612,6177904,6889.946617,1928777.474,124.23824200913242,568.1999999999999,72.69999999999999,111.3,159.3,257.00499999999994,67.91461823756036
1281C1150,301,1281,Lund,446,Större stad,21,2,1638,385209,6175299,2600.239252,370229.5838,112.52915525114157,522.7,65.9,98.2,144.60000000000002,231.90499999999997,62.24198844383372
1281C1140,302,1281,Lund,636,Större stad,21,2,1635,387433,6173395,3587.616,626589.9727,186.25543378995434,895.8999999999999,112.3,171.05000000000004,240.00000000000003,365.4049999999999,95.8326992956628
1281C1110,303,1281,Lund,564,Större stad,21,2,2016,385209,6175299,4646.122478,1005286.916,134.74689497716892,642.3999999999999,83.575,123.25000000000003,172.2,256.6,66.30704321109171
1281B2010,304,1281,Lund,997,Större stad,21,2,1957,395923,6176843,8698.161165,3705627.684,218.98158675799087,628.5999999999997,149.10000000000002,205.4,277.3,375.4999999999999,86.68500718987475
1281C1340,305,1281,Lund,446,Större stad,21,2,1529,388592,6176569,3785.633467,580686.7179,110.84738584474886,492.0,65.475,97.8,141.4,225.80000000000004,60.24352456002274
1281C1280,306,1281,Lund,443,Större stad,21,2,1909,387433,6173395,4925.942154,1091279.615,112.09075342465755,479.5999999999998,66.7,98.2,141.9,235.70999999999984,62.054636506705634
1281C1380,307,1281,Lund,452,Större stad,21,2,1717,385209,6175299,2501.359912,271859.257,112.89611872146119,466.1,68.4,99.25,145.10000000000002,230.90999999999988,61.02281747464972
1281C1370,308,1281,Lund,221,Större stad,21,2,2280,388592,6176569,4688.568107,1187484.269,67.62609589041095,505.69999999999993,29.3,50.8,87.42500000000001,178.3,54.00232128147859
1281C1390,309,1281,Lund,512,Större stad,21,2,1657,388592,6176569,4733.285146,592253.1348,105.98974885844748,372.1,69.5,97.9,135.1,193.2,47.60720301735279
1281C1400,310,1281,Lund,549,Större stad,21,2,1765,385209,6175299,4095.709189,823207.0147,132.31003424657536,678.0999999999998,82.8,120.1,169.8,255.3,66.13657318106918
1281C1420,311,1281,Lund,283,Större stad,21,2,1165,388592,6176569,3442.630744,485104.4325,80.0502397260274,486.3,40.0,62.3,103.1,193.80999999999986,56.58456502566155
1281C1330,312,1281,Lund,487,Större stad,21,2,1452,385209,6175299,11011.92878,3196978.829,119.84632420091324,618.8,72.7,106.0,152.90000000000003,240.9,63.18575604741849
1281C1440,313,1281,Lund,48,Större stad,21,2,1838,388592,6176569,2132.198607,273032.9988,35.96876712328767,433.4,3.5,11.0,46.0,147.4,51.85060386323827
1281C1450,314,1281,Lund,12,Större stad,21,2,1486,388592,6176569,1462.23288,112345.9937,27.712568493150684,429.5,0.0,0.0,35.0,136.0,51.267396971762835
1281B2020,315,1281,Lund,598,Större stad,21,2,1207,395923,6176843,9688.16306,4348155.133,139.70522831050232,511.3,87.50000000000001,129.40000000000003,177.40000000000003,263.50499999999994,66.17458545281535
1281C1460,316,1281,Lund,665,Större stad,21,2,1903,383970,6176664,7080.711474,1552367.96,148.11947488584477,527.3999999999999,97.3,138.1,189.42500000000007,267.9,65.95210713727839
1281C1490,317,1281,Lund,580,Större stad,21,2,1660,388592,6176569,3637.905749,556879.1177,137.43124429223747,624.0,86.60000000000001,126.50000000000004,175.02500000000003,261.8,67.06650065960389
1281C1470,318,1281,Lund,461,Större stad,21,2,2233,388592,6176569,2960.856751,340947.7474,95.67004566210046,406.6,62.2,87.10000000000001,120.7,175.60000000000002,44.04048986007278
1281C1480,319,1281,Lund,356,Större stad,21,2,1158,385209,6175299,4024.463264,646982.234,95.52219178082191,478.9,53.9,80.1,121.20000000000002,214.40499999999997,59.55808349418982
1281C1500,320,1281,Lund,343,Större stad,21,2,1604,388592,6176569,1818.115131,184701.6095,91.03510273972603,648.9,50.4,76.6,116.1,202.9,57.23780917711463
1281C1520,321,1281,Lund,632,Större stad,21,2,1891,388592,6176569,4058.527775,671455.9372,147.32116438356164,667.0,94.2,136.45000000000002,187.8,272.20000000000005,67.89044507846174
1281C1430,322,1281,Lund,894,Större stad,21,2,3437,388592,6176569,11407.78478,3939527.253,198.35318493150683,654.4999999999999,137.0,185.40000000000003,251.42500000000007,339.105,79.39825903762207
1281C1510,323,1281,Lund,868,Större stad,21,2,2128,383970,6176664,5278.099519,728805.8903,192.9000114155251,616.0999999999998,130.47500000000002,181.5,244.1,333.29999999999995,78.21347874753967
1281C1530,324,1281,Lund,445,Större stad,21,2,1524,383970,6176664,3774.809275,559441.0333,110.301198630137,465.2,65.19999999999999,97.60000000000001,141.90000000000003,226.30499999999995,60.93519691644807
1281C1550,325,1281,Lund,838,Större stad,21,2,2129,383970,6176664,8638.118731,2544556.868,187.9259246575343,720.0,126.5,176.10000000000002,239.00000000000003,330.6149999999998,78.85570876138048
1281B2030,326,1281,Lund,752,Större stad,21,2,1622,395923,6176843,10280.33104,3150124.865,171.73251141552515,647.4,115.275,159.8,217.6,305.305,74.14993732154608
1281B2040,327,1281,Lund,991,Större stad,21,2,2209,395923,6176843,9594.835709,3572546.785,220.07297945205482,714.4000000000001,149.575,208.1,278.4,375.23499999999956,86.6768729026349
1281A0030,328,1281,Lund,963,Större stad,21,2,1700,395923,6176843,73832.96746,56795117.95,192.60767123287673,532.7999999999997,136.80000000000004,177.90000000000003,241.92500000000007,326.10499999999996,72.10932876193151
1281C1560,329,1281,Lund,685,Större stad,21,2,1649,389612,6177904,13999.63444,4958690.638,158.1198287671233,635.1999999999998,102.075,147.70000000000005,200.10000000000002,290.5049999999999,71.52961068289167
1281C1570,330,1281,Lund,328,Större stad,21,2,932,389612,6177904,8624.657324,3224761.25,89.19623287671233,545.5,47.4,75.8,113.62500000000001,205.60499999999993,57.816297452658574
1281A0040,331,1281,Lund,749,Större stad,21,2,1278,389612,6177904,60778.28878,54018438.01,170.81130136986303,626.5999999999999,114.9,159.70000000000005,216.1,304.40000000000003,73.14350445213647
1280C1720,332,1280,Malmö,332,Storstäder,22,5,1689,375721,6161593,1447.162422,114341.6026,91.26093607305936,479.4,50.7,76.2,117.725,206.90499999999994,57.49808851548565
1280C1690,333,1280,Malmö,223,Storstäder,22,5,1465,377550,6161705,1679.872882,129013.2644,69.79897260273972,438.6,32.4,51.2,89.5,182.20499999999993,54.71882922547353
1280C1630,334,1280,Malmö,597,Storstäder,22,5,1769,370146,6162064,3394.115587,411071.5847,144.87433789954338,544.7,93.9,132.70000000000002,184.8,271.1149999999998,67.67831192256305
1280C1750,335,1280,Malmö,317,Storstäder,22,5,2078,377550,6161705,1268.240134,89409.9849,89.53228310502284,485.7000000000001,47.4,75.8,115.90000000000002,205.4,57.521109117452056
1280C1640,336,1280,Malmö,664,Storstäder,22,5,1541,370146,6162064,2994.453725,515749.5138,163.31150684931507,599.5999999999999,105.8,152.45000000000002,207.42500000000004,299.90999999999997,74.26257994294218
1280C1520,337,1280,Malmö,436,Storstäder,22,5,1448,372243,6160227,1780.841627,137968.7535,113.08213470319635,508.4,68.19999999999999,98.7,145.425,234.5,62.234965455353326
1280C1760,338,1280,Malmö,264,Storstäder,22,5,1842,375721,6161593,3081.253377,338885.2434,78.2279908675799,463.8,39.8,61.9,100.8,191.10499999999993,55.8966453600896
1280C1880,339,1280,Malmö,89,Storstäder,22,5,966,377550,6161705,1714.234445,133209.182,43.03103881278539,453.9,10.9,21.8,52.0,153.40499999999994,52.4838299330989
1280C1860,340,1280,Malmö,711,Storstäder,22,5,2046,370146,6162064,2287.267016,252733.6013,168.8774086757991,515.3999999999999,112.40000000000002,157.2,214.42500000000004,302.29999999999995,72.40603199651392
1280C1900,341,1280,Malmö,663,Storstäder,22,5,1948,370146,6162064,2415.415734,300987.9954,156.8458789954338,543.4,101.8,145.00000000000003,199.72500000000002,284.7049999999999,69.77142490457813
1280C1930,342,1280,Malmö,340,Storstäder,22,5,1806,373305,6162990,1331.548111,97130.49671,93.42847031963471,606.6,50.8,79.2,119.7,208.8,59.321751007986336
1280C1850,343,1280,Malmö,518,Storstäder,22,5,1412,374651,6161154,3080.128746,458005.3738,129.7404109589041,539.0,80.3,117.4,165.72500000000002,252.30499999999998,65.08185290743576
1280C2680,344,1280,Malmö,356,Storstäder,22,5,1695,373305,6162990,4638.581999,704544.1524,97.39851598173516,459.9,54.4,83.19999999999999,124.0,215.7099999999999,59.06223042292643
1280C2600,345,1280,Malmö,1161,Storstäder,22,5,3027,380325,6162973,7624.985784,1819772.24,259.25571917808213,751.3,181.7,246.1,325.82500000000005,429.2049999999998,95.72152671302463
1280C2750,346,1280,Malmö,402,Storstäder,22,5,2136,375585,6164375,1540.807825,116481.0022,106.54150684931508,581.5,61.7,94.0,137.10000000000002,223.10499999999993,60.419903348505194
1280C2780,347,1280,Malmö,288,Storstäder,22,5,1623,374671,6163900,1321.345082,107111.2052,88.3022602739726,607.5999999999999,46.4,70.8,113.1,212.10499999999993,61.23582244004111
1280C2800,348,1280,Malmö,410,Storstäder,22,5,1635,374671,6163900,1207.060401,75081.04282,107.9180593607306,500.0,62.0,94.0,137.70000000000002,230.8,61.2173750498401
1280C2130,349,1280,Malmö,506,Storstäder,22,5,1802,373305,6162990,2320.024706,319011.8898,126.2283904109589,593.9,79.30000000000001,113.30000000000001,161.02500000000003,243.40999999999988,62.7641271231748
1280C2240,350,1280,Malmö,310,Storstäder,22,5,1824,374404,6162533,1472.317101,70641.30415,88.33204337899542,544.1,47.2,72.69999999999999,112.5,210.00499999999994,59.45302172236128
1280C2290,351,1280,Malmö,293,Storstäder,22,5,1661,374404,6162533,988.3453,58698.93405,83.55890410958904,506.9,46.0,68.6,106.0,193.60499999999993,55.298998856356064
1280C2200,352,1280,Malmö,371,Storstäder,22,5,1935,374404,6162533,2171.826627,195891.2595,98.48151826484018,480.1,57.3,84.00000000000001,127.025,215.71999999999974,57.716293716037484
1280C2230,353,1280,Malmö,215,Storstäder,22,5,1431,374404,6162533,1755.155187,129891.4789,68.04424657534247,464.3,32.0,50.9,87.525,181.4,55.41004285906568
1280C2300,354,1280,Malmö,460,Storstäder,22,5,1782,375721,6161593,1601.596444,107573.3098,118.56589041095893,500.39999999999975,71.8,105.4,152.9,240.6,63.4383939443783
1280C2310,355,1280,Malmö,316,Storstäder,22,5,1557,374404,6162533,1510.538769,80020.47575,87.97743150684931,544.6999999999999,47.2,72.9,112.4,203.40499999999994,57.795292448676996
1280C2080,356,1280,Malmö,2448,Storstäder,22,5,9007,370146,6162064,6488.772334,1478076.253,514.2536986301368,1121.3999999999994,378.32499999999993,480.4999999999998,641.1999999999997,807.9099999999992,165.18138657710116
1280C2000,357,1280,Malmö,466,Storstäder,22,5,1757,375721,6161593,1454.700158,103276.4046,117.41688356164384,506.5,72.1,104.5,149.8,235.00499999999997,62.41557312905613
1280C1940,358,1280,Malmö,430,Storstäder,22,5,2446,374651,6161154,2157.639365,269724.3363,89.63972602739726,315.4,61.2,83.0,112.8,162.30499999999995,39.56615213146858
1280C1970,359,1280,Malmö,204,Storstäder,22,5,1514,374404,6162533,1492.440773,112502.8826,66.896301369863,427.9,29.0,47.6,86.7,183.00999999999985,55.61939364504197
1280C1980,360,1280,Malmö,332,Storstäder,22,5,2132,375721,6161593,2114.53141,150763.0376,73.94514840182649,359.0,46.8,65.5,94.1,145.10000000000002,38.26093682704153
1280C2270,361,1280,Malmö,452,Storstäder,22,5,1703,373305,6162990,1729.190395,100200.7412,116.0936301369863,450.3,69.10000000000001,103.6,149.20000000000002,232.80499999999998,61.53782167377772
1280C1210,362,1280,Malmö,526,Storstäder,22,5,2097,374853,6159777,2176.178315,180909.0474,130.02810502283106,591.9,80.0,116.9,167.425,251.90999999999988,65.11968483634237
1280C1240,363,1280,Malmö,437,Storstäder,22,5,2112,374853,6159777,1247.60837,96889.34977,113.25535388127854,465.2000000000001,68.17499999999998,100.9,145.52500000000003,231.9149999999998,61.53139941839088
1280C2730,364,1280,Malmö,314,Storstäder,22,5,1525,374671,6163900,1352.434703,88110.50836,88.56755707762558,512.5,47.3,72.9,112.8,203.40499999999994,57.7641770337549
1280C1090,365,1280,Malmö,983,Storstäder,22,5,2444,369655,6157121,11415.97741,5499854.75,222.48067351598175,663.2999999999998,152.97500000000002,209.80000000000004,281.7,375.9,85.35918761150376
1280C1140,366,1280,Malmö,629,Storstäder,22,5,1453,369655,6157121,5657.607542,1635587.113,151.94033105022834,503.9,97.7,139.8,194.2,284.1,70.49209299891051
1280C2030,367,1280,Malmö,334,Storstäder,22,5,1310,373305,6162990,1467.364636,121744.1447,93.41271689497717,595.1999999999999,50.8,79.5,119.8,212.0,58.92475866602697
1280C2060,368,1280,Malmö,309,Storstäder,22,5,1468,374404,6162533,1227.723384,78030.38884,87.14454337899544,446.0,46.9,72.6,113.1,201.30499999999995,57.22831758209439
1280C2490,369,1280,Malmö,481,Storstäder,22,5,1667,373305,6162990,1631.968468,165704.1781,122.43140410958905,460.1,75.69999999999999,109.5,156.60000000000002,244.3199999999997,63.53435212601023
1280C2520,370,1280,Malmö,488,Storstäder,22,5,1977,373305,6162990,1327.420034,81664.98866,122.35947488584475,518.6999999999998,75.69999999999999,108.9,157.6,240.60499999999993,62.50792301746338
1280C2410,371,1280,Malmö,475,Storstäder,22,5,1520,373305,6162990,2192.906117,201964.1278,120.40272831050227,513.4999999999999,74.9,108.4,154.32500000000005,240.7,62.312724336220334
1280C2330,372,1280,Malmö,545,Storstäder,22,5,1304,370146,6162064,3199.575309,439884.1488,134.47126712328767,597.3,83.5,122.6,171.20000000000002,259.3199999999997,66.6239577776946
1280C2450,373,1280,Malmö,411,Storstäder,22,5,1551,373305,6162990,1072.078074,68051.01039,107.01344748858448,476.0999999999999,61.99999999999999,94.1,135.7,228.10499999999993,60.973524895638924
1280C2400,374,1280,Malmö,313,Storstäder,22,5,1725,374404,6162533,1664.786361,110516.6338,88.87836757990867,516.5,47.3,73.1,112.9,206.80499999999995,58.20167908390137
1280C2460,375,1280,Malmö,412,Storstäder,22,5,1719,373305,6162990,1473.486522,69143.01723,107.26510273972603,524.6999999999999,62.2,93.8,138.10000000000002,223.40000000000003,60.33409554343904
1280C2480,376,1280,Malmö,293,Storstäder,22,5,1379,373305,6162990,1235.280083,92793.5123,84.39374429223746,585.6999999999999,43.9,69.1,109.0,195.80499999999995,56.01278797401035
1280C2470,377,1280,Malmö,355,Storstäder,22,5,1777,374404,6162533,1126.090293,73096.2575,96.9983904109589,534.4,54.4,83.3,123.5,216.10499999999993,59.63226471284708
1280C2510,378,1280,Malmö,360,Storstäder,22,5,1612,374404,6162533,1050.120511,64731.69166,97.66329908675799,493.29999999999984,54.6,83.9,126.3,210.90499999999997,58.84481850394882
1280C2440,379,1280,Malmö,479,Storstäder,22,5,1496,375585,6164375,2067.996048,255248.7762,121.73325342465753,588.5,73.4,108.6,156.20000000000002,244.5,63.72783301596543
1280C1160,380,1280,Malmö,673,Storstäder,22,5,2146,369655,6157121,4809.553839,1095606.959,161.52593607305937,722.4,105.7,150.70000000000002,206.8,292.51499999999976,71.52199299555066
1280C2610,381,1280,Malmö,760,Storstäder,22,5,4072,375523,6164336,2868.513335,378733.3912,176.9015867579909,573.2999999999998,116.3,165.95000000000002,224.6,312.90999999999985,75.10096943445372
1280C2670,382,1280,Malmö,390,Storstäder,22,5,1887,374671,6163900,2288.291825,205676.4451,103.56368721461187,467.3,60.775,90.4,134.0,219.7199999999997,60.00561042280061
1280C2810,383,1280,Malmö,419,Storstäder,22,5,1979,375523,6164336,1440.098444,107356.6284,110.36239726027397,450.8,64.9,97.9,142.3,230.1,61.82364136797917
1280C2830,384,1280,Malmö,420,Storstäder,22,5,1456,377680,6165466,2683.178945,325834.0519,109.86480593607305,527.0,64.7,97.2,142.0,230.10499999999993,61.65446992180921
1280C2740,385,1280,Malmö,672,Storstäder,22,5,1673,377680,6165466,7456.442181,2139670.338,160.0916894977169,555.7,105.0,148.70000000000002,203.50000000000009,288.62499999999966,70.11268925481468
1280C1680,386,1280,Malmö,406,Storstäder,22,5,2039,374651,6161154,2871.43731,443715.3921,108.55163242009134,548.6,63.9,94.6,138.10000000000002,229.50499999999997,62.578252614379096
1280C1790,387,1280,Malmö,526,Storstäder,22,5,1622,370146,6162064,1665.894521,126318.9016,118.57834474885846,456.69999999999993,76.5,108.8,149.62500000000003,219.40499999999997,54.2568992868103
1280C1960,388,1280,Malmö,347,Storstäder,22,5,1488,375721,6161593,2902.138927,495050.3463,95.25166666666667,512.5,53.8,80.4,122.6,210.60499999999993,58.47314641879652
1280C2100,389,1280,Malmö,219,Storstäder,22,5,1574,374404,6162533,907.6604319,51546.92285,48.83304794520548,444.5999999999999,28.8,43.4,61.8,105.10499999999992,30.876616974824206
1280C2020,390,1280,Malmö,300,Storstäder,22,5,2149,377550,6161705,1819.563386,202644.1639,86.21720319634704,457.9,46.8,69.4,111.9,199.71499999999978,57.517657779522864
1280C2090,391,1280,Malmö,270,Storstäder,22,5,1720,374404,6162533,1014.850905,60225.16242,80.04575342465753,525.8,39.9,65.0,101.8,194.8,56.975620340341585
1280C2420,392,1280,Malmö,382,Storstäder,22,5,1469,373305,6162990,1216.74602,73615.98811,101.75896118721461,462.5,58.1,87.00000000000001,131.20000000000002,218.2,59.684188990105575
1280C2380,393,1280,Malmö,385,Storstäder,22,5,1860,374404,6162533,1666.50795,130700.7237,116.36320776255707,605.3,64.4,100.8,151.9,255.9,71.39175020277834
1280C2430,394,1280,Malmö,352,Storstäder,22,5,1387,373305,6162990,1412.544352,57267.46452,81.36482876712327,509.9,50.3,72.3,102.0,165.8,44.68292232649887
1280C2390,395,1280,Malmö,301,Storstäder,22,5,1594,374404,6162533,1276.474636,83200.62153,63.55743150684931,279.7,39.8,57.9,80.1,123.8,33.00427635649397
1280C2320,396,1280,Malmö,626,Storstäder,22,5,1486,370146,6162064,2724.034086,396866.2803,151.22762557077627,604.4999999999999,97.67500000000001,138.50000000000003,193.00000000000003,279.1,69.96751640945507
1280C1010,397,1280,Malmö,933,Storstäder,22,5,2074,376146,6150270,4376.860435,998994.4715,212.94634703196348,739.4,148.3,200.50000000000003,267.0,360.3,81.8578320895689
1280C1230,398,1280,Malmö,612,Storstäder,22,5,1819,374853,6159777,1947.263949,163773.1569,150.04557077625572,607.8999999999999,97.6,138.15,190.02500000000003,280.3,69.5951605630998
1280C1020,399,1280,Malmö,601,Storstäder,22,5,1431,367467,6154862,18235.66076,12104860.31,141.75047945205478,509.5999999999999,91.375,130.4,181.3,258.90000000000003,64.55692685794088
1280C1030,400,1280,Malmö,842,Storstäder,22,5,2137,367467,6154862,13750.23609,6628719.072,193.73250000000002,563.1999999999999,131.10000000000002,183.4,245.22500000000005,334.705,77.61162799040314
1280C1060,401,1280,Malmö,651,Storstäder,22,5,1622,379526,6156913,4173.480513,817918.2872,154.62146118721463,610.6999999999998,101.5,144.40000000000003,195.52500000000003,282.7,69.32015037166835
1280C1070,402,1280,Malmö,716,Storstäder,22,5,2200,379526,6156913,2994.082144,333209.2323,149.42326484018264,403.3999999999999,103.17500000000001,137.9,188.72500000000002,258.1,59.59565679079149
1280C1200,403,1280,Malmö,564,Storstäder,22,5,2169,368691,6159551,3972.69909,374306.4161,137.70489726027395,564.7999999999998,86.9,126.10000000000002,174.60000000000002,261.50999999999993,66.76093425591537
1280C1050,404,1280,Malmö,1251,Storstäder,22,5,2641,379526,6156913,11608.39521,4844429.817,277.4161301369863,719.3999999999997,196.70000000000005,261.90000000000003,348.42499999999995,455.40499999999986,100.41746646172457
1280C1260,405,1280,Malmö,480,Storstäder,22,5,1548,374853,6159777,3187.987291,313475.5625,120.61563926940639,543.0,72.6,108.9,153.50000000000003,241.20499999999993,63.43389317408983
1280C1040,406,1280,Malmö,958,Storstäder,22,5,2300,376445,6159051,26811.40971,19834251.34,217.20149543378994,665.6999999999997,151.07500000000002,203.80000000000004,273.1,370.5999999999999,84.62251849895404
1280C1100,407,1280,Malmö,728,Storstäder,22,5,1678,379526,6156913,2961.680516,521150.4717,164.00383561643838,532.3,112.1,152.4,206.7,284.30499999999995,66.9041520650903
1280C1310,408,1280,Malmö,402,Storstäder,22,5,1895,372243,6160227,2996.040334,406391.0018,105.32059360730595,475.8,61.375,91.2,134.52500000000003,222.70999999999984,59.83725493246547
1280C1080,409,1280,Malmö,627,Storstäder,22,5,1472,379526,6156913,7682.213895,2016848.383,151.09240867579908,721.1,97.2,139.0,192.8,278.705,69.93208362265193
1280C1170,410,1280,Malmö,790,Storstäder,22,5,3280,374853,6159777,4284.148601,788358.0425,184.09477168949775,617.1999999999998,122.97500000000001,172.8,233.90000000000003,326.10499999999996,77.85175397981081
1280C1130,411,1280,Malmö,899,Storstäder,22,5,2006,379526,6156913,8570.893999,2106991.375,183.13489726027396,471.99999999999983,129.90000000000003,169.65000000000003,230.90000000000003,312.1,69.20550536659451
1280C1110,412,1280,Malmö,957,Storstäder,22,5,2498,379526,6156913,13243.35638,3923959.328,216.89073059360732,689.5999999999998,148.675,204.3,273.925,370.7049999999999,85.9155327904613
1280C1120,413,1280,Malmö,446,Storstäder,22,5,1110,368691,6159551,13146.32398,5176007.23,103.08002283105023,433.5,64.8,93.1,131.10000000000002,199.10499999999996,51.740260238154725
